Workclass,Education,Marital_Status,Relationship
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Divorced, Other-relative
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, 10th, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, 12th, Never-married, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, 10th, Married-civ-spouse, Husband
 Private, 10th, Never-married, Not-in-family
 Private, 12th, Never-married, Own-child
 Private, Assoc-acdm, Married-civ-spouse, Wife
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Masters, Widowed, Unmarried
 Private, Some-college, Married-civ-spouse, Husband
 Private, Bachelors, Separated, Not-in-family
 Private, 9th, Never-married, Own-child
 Private, 9th, Divorced, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, 7th-8th, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Wife
 Private, HS-grad, Divorced, Unmarried
 Private, Some-college, Married-civ-spouse, Wife
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Not-in-family
 Private, 11th, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, Bachelors, Divorced, Not-in-family
 Private, HS-grad, Divorced, Not-in-family
 Private, 11th, Never-married, Own-child
 Private, Some-college, Never-married, Other-relative
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Bachelors, Divorced, Not-in-family
 Private, 9th, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, Assoc-acdm, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Wife
 Private, 10th, Never-married, Unmarried
 Private, 11th, Never-married, Other-relative
 Private, HS-grad, Married-civ-spouse, Wife
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, 12th, Divorced, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Unmarried
 Private, HS-grad, Divorced, Unmarried
 Private, Some-college, Divorced, Own-child
 Private, HS-grad, Never-married, Other-relative
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Some-college, Never-married, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Own-child
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, 11th, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Some-college, Divorced, Own-child
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Unmarried
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Own-child
 Private, Bachelors, Never-married, Not-in-family
 Private, Masters, Divorced, Not-in-family
 Private, 11th, Never-married, Own-child
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Unmarried
 Private, 12th, Divorced, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Unmarried
 Private, Some-college, Never-married, Not-in-family
 Private, 7th-8th, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 7th-8th, Married-civ-spouse, Husband
 Private, Preschool, Married-civ-spouse, Husband
 Private, 11th, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Unmarried
 Private, 1st-4th, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Separated, Other-relative
 Private, HS-grad, Never-married, Other-relative
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Never-married, Unmarried
 Private, 12th, Divorced, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Widowed, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Doctorate, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-civ-spouse, Own-child
 Private, Bachelors, Married-civ-spouse, Wife
 Private, 12th, Married-civ-spouse, Husband
 Private, 12th, Never-married, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Wife
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, 9th, Widowed, Unmarried
 Private, Some-college, Married-civ-spouse, Husband
 Private, 11th, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Assoc-voc, Never-married, Own-child
 Private, HS-grad, Separated, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Separated, Unmarried
 Private, HS-grad, Never-married, Other-relative
 Private, Bachelors, Separated, Unmarried
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, Some-college, Never-married, Other-relative
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, 9th, Married-civ-spouse, Husband
 Private, 7th-8th, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Wife
 Private, 10th, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Divorced, Unmarried
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 11th, Divorced, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Other-relative
 Private, Some-college, Married-civ-spouse, Other-relative
 Private, Prof-school, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Widowed, Other-relative
 Private, HS-grad, Divorced, Not-in-family
 Private, Masters, Never-married, Not-in-family
 Private, HS-grad, Never-married, Other-relative
 Private, Some-college, Never-married, Unmarried
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Wife
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Not-in-family
 Private, 12th, Never-married, Own-child
 Private, 11th, Divorced, Own-child
 Private, 5th-6th, Widowed, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, Masters, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Never-married, Other-relative
 Private, 10th, Never-married, Not-in-family
 Private, HS-grad, Divorced, Not-in-family
 Private, Assoc-acdm, Married-civ-spouse, Wife
 Private, Some-college, Married-civ-spouse, Husband
 Private, Masters, Never-married, Not-in-family
 Private, 10th, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Unmarried
 Private, 12th, Never-married, Own-child
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Never-married, Own-child
 Private, 10th, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Assoc-acdm, Never-married, Not-in-family
 Private, 12th, Never-married, Own-child
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Divorced, Not-in-family
 Private, Assoc-voc, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, 12th, Never-married, Own-child
 Private, Assoc-voc, Divorced, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Own-child
 Private, 11th, Never-married, Own-child
 Private, Doctorate, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Unmarried
 Private, Preschool, Never-married, Not-in-family
 Private, 9th, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Unmarried
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Assoc-acdm, Divorced, Own-child
 Private, Some-college, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Not-in-family
 Private, Prof-school, Married-civ-spouse, Husband
 Private, HS-grad, Separated, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Separated, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-acdm, Divorced, Not-in-family
 Private, Masters, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, Doctorate, Never-married, Not-in-family
 Private, 10th, Widowed, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Never-married, Other-relative
 Private, 11th, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-spouse-absent, Unmarried
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Assoc-acdm, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Widowed, Unmarried
 Private, 12th, Divorced, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Divorced, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, 11th, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Assoc-acdm, Never-married, Not-in-family
 Private, Bachelors, Never-married, Own-child
 Private, 9th, Never-married, Own-child
 Private, Assoc-voc, Never-married, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Wife
 Private, Some-college, Divorced, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, 1st-4th, Married-civ-spouse, Other-relative
 Private, Some-college, Married-civ-spouse, Husband
 Private, 10th, Married-civ-spouse, Husband
 Private, Masters, Divorced, Not-in-family
 Private, 12th, Married-spouse-absent, Unmarried
 Private, Some-college, Divorced, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Widowed, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
